"","sciname","Genus","Species","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","SpecCode"
"462","Sebastiscus marmoratus","Sebastiscus","marmoratus",559,"(Cuvier, 1829)","False kelpfish","Semar_u3.jpg",NA,NA,NA,573,"Sebastinae",8807,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"demersal","oceanodromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.92,36.2,"TL",NA,NA,96735,NA,NA,NA,NA,NA,2800,NA,40637,"SEMAR_U1",NA,NA,NA,559,"commercial","unknown",NA,NA,NA,NA,"seines",NA,0,0,0,0,0,0,0,0,-1,0,"commercial",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,-1,559,"venomous",57406,"no special ability",NA,NA,-1,"Found near shore, on rock bottom (Ref. 11230).  Commercially cultured in Japan.  Viviparous (Ref. 34817).  Anterolateral glandular grooves with venom gland (Ref. 57406).",NA,0.625,0,2,"1991-08-19T00:00:00.000Z",65,"2017-08-02T00:00:00.000Z",NA,NA,NA,4597
"463","Sebastiscus tertius","Sebastiscus","tertius",559,"(Barsukov & Chen, 1978)",NA,"Seter_u1.jpg",NA,NA,NA,573,"Sebastinae",8807,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6,37,"SL",NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,"SETER_U0",NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in the sublittoral zone, on rock bottom (Ref. 11230).  Viviparous (Ref. 34817).",NA,0.625,0,2,"1994-06-06T00:00:00.000Z",949,"2009-08-20T00:00:00.000Z",NA,NA,NA,10437
"464","Seleniolycus laevifasciatus","Seleniolycus","laevifasciatus",5197,"(Torno, Tomo & Marschoff, 1977)",NA,NA,NA,NA,NA,188,"Gymnelinae",6567,NA,NA,"R",NA,NA,0,0,0,-1,"bathypelagic",NA,NA,700,1500,11954,NA,NA,NA,NA,NA,NA,NA,30.95,21,"TL",NA,NA,5197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5197,"of no interest","unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Probably benthopelagic (Ref. 11954).",NA,0.625,0,26,"1993-01-23T00:00:00.000Z",303,"2008-07-09T00:00:00.000Z",2,"1994-09-27T00:00:00.000Z",NA,7035
"465","Setarches guentheri","Setarches","guentheri",4510,"Johnson, 1862","Channeled rockfish","Segue_u3.jpg",NA,NA,NA,574,NA,10223,NA,"fusiform / normal","R",NA,NA,0,0,0,-1,"benthopelagic",NA,NA,150,780,58302,NA,NA,NA,NA,NA,NA,NA,23.02,31.4,"TL",NA,NA,115012,NA,NA,NA,NA,NA,670.9,NA,115012,"SEGUE_U1",NA,NA,NA,3503,"minor commercial","unknown",NA,"Taken as bycatch.",NA,NA,"trawls","unspecified bottom trawls (TB)",0,0,0,0,0,0,0,0,-1,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely"," ",NA,0,NA,"venomous",2683,"no special ability",NA,NA,-1,"Found on soft bottom, at a bottom temperature range of about 5.5°-12.5°C and usually at a depth of about 400 m.  They live on or near the bottom but feed in the water column (Ref. 47377).  Specimens usually brought to the surface with the stomach everted.  Stomach contents included parts of bathypelagic crustaceans of family Oplophoridae, <i>Oplophorus</i> sp., and an amphipod (Ref. 11015).  Anterolateral glandular grooves with venom gland (Ref. 57406).  Sold in small quantities in markets.  Minimum depth range taken from Ref. 27000.",NA,0.6328,0,2,"1992-02-11T00:00:00.000Z",65,"2017-05-23T00:00:00.000Z",2,"1994-08-23T00:00:00.000Z",NA,5029
"466","Sigmistes caulias","Sigmistes","caulias",2850,"Rutter, 1898","Kelp sculpin","Sicau_u0.gif",NA,NA,NA,277,NA,3374,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.75,0,1,"1991-05-01T00:00:00.000Z",65,"2013-07-15T00:00:00.000Z",NA,NA,NA,4141
"467","Sigmistes smithi","Sigmistes","smithi",45337,"Schultz, 1938","Arched sculpin",NA,NA,NA,NA,277,NA,3374,NA,NA,"O",NA,NA,0,0,0,-1,"demersal",NA,NA,0,1,45337,NA,NA,NA,NA,NA,NA,NA,21.04,4.29,"SL",NA,NA,45337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in a rocky tide pool with kelp beds (Ref. 45337).",NA,0.75,0,1,"1991-05-01T00:00:00.000Z",113,"2003-10-14T00:00:00.000Z",NA,NA,NA,4142
"468","Snyderina guentheri","Snyderina","guentheri",11441,"(Boulenger, 1889)","Günther's waspfish","Sngue_u0.jpg",NA,NA,NA,577,NA,5852,NA,"short and / or deep","o",NA,NA,0,0,0,-1,"demersal",NA,NA,24,300,11441,NA,NA,NA,NA,NA,NA,NA,42.48,21.5,"TL",NA,NA,11441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.75,0,113,"1998-02-18T00:00:00.000Z",NA,"1998-02-18T00:00:00.000Z",NA,NA,NA,46366
"469","Snyderina yamanokami","Snyderina","yamanokami",559,"Jordan & Starks, 1901",NA,"Snyam_u1.jpg",NA,NA,NA,577,NA,5852,NA,"short and / or deep","O",NA,NA,0,0,0,-1,"demersal",NA,NA,NA,90,559,NA,NA,NA,NA,NA,NA,NA,45.05,24,"TL",NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,"SNYAM_U0",NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.75,0,2,"1994-06-01T00:00:00.000Z",949,"2009-08-20T00:00:00.000Z",NA,NA,NA,10385
"470","Sorsogona portuguesa","Sorsogona","portuguesa",86965,"(Smith, 1953)","South African thorny flathead","Ropor_u1.gif",NA,NA,NA,273,NA,979,NA,"elongated","R",NA,NA,0,0,0,-1,"demersal",NA,NA,20,70,4315,NA,NA,NA,NA,NA,NA,NA,19.46,17,"TL",NA,NA,4315,NA,NA,NA,NA,NA,NA,NA,NA,"GRPOR_U1",NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,-1,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.5156,0,34,"1994-06-13T00:00:00.000Z",14,"2011-06-01T00:00:00.000Z",113,"1997-01-10T00:00:00.000Z",NA,10700
"471","Spinachia spinachia","Spinachia","spinachia",173,"(Linnaeus, 1758)","Sea stickleback","Spspi_u3.jpg",NA,NA,NA,260,NA,8355,NA,"elongated","O",NA,NA,0,0,-1,-1,"benthopelagic","non-migratory",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,273,18.76,22,"SL",NA,NA,4119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPSPI_L0",NA,NA,"of no interest","unknown",NA,NA," ",NA,"seines"," ",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely","based mainly on capture",273,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Adults live solitary or in pairs in weedy, shallow coastal areas (Ref. 4119).  Feed on small invertebrates (Ref. 4119).  Males build a nest from algae and debris, using kidney excrete as glue. Spawning season is May to June. Females deposit 150 - 200 eggs in the nest and often die shortly afterwards (Ref. 9900). Males care for and defend the nest. Offsprings reach maturity in one year (Ref. 4645).",NA,1,0,1,"1990-10-17T00:00:00.000Z",2,"2011-07-08T00:00:00.000Z",1,"1996-12-16T00:00:00.000Z",NA,1355
"472","Stichaeopsis nana","Stichaeopsis","nana",559,"Kner, 1870",NA,"Stnan_u1.jpg",NA,NA,NA,393,"Stichaeinae",10136,NA,"elongated","O",NA,NA,0,0,0,-1,"demersal",NA,NA,0,90,56557,0,10,56557,NA,NA,NA,NA,46.15,25,"SL",NA,NA,559,11.5,"TL",NA,NA,56557,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA," ",NA," "," ",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely"," ",NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs near shore on rocky reefs or silty sand to stone and broken shell bottoms; often among algae to depth of 90 meters (Ref. 51666).",NA,0.625,0,113,"1996-06-19T00:00:00.000Z",1287,"2006-03-27T21:49:08.000Z",NA,NA,NA,23792
"473","Stichaeopsis nevelskoi","Stichaeopsis","nevelskoi",27683,"(Schmidt, 1904)",NA,NA,NA,NA,NA,393,"Stichaeinae",10136,NA,NA,"O",NA,NA,0,0,0,-1,"demersal",NA,NA,15,125,50550,NA,NA,NA,NA,NA,NA,NA,59.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.625,0,34,"1998-12-07T00:00:00.000Z",14,"2005-09-21T00:00:00.000Z",NA,NA,NA,50416
"474","Stichaeus fuscus","Stichaeus","fuscus",28170,"Miki & Maruyama, 1986",NA,NA,NA,NA,NA,393,"Stichaeinae",1734,NA,NA,"O",NA,NA,0,0,0,-1,"demersal",NA,NA,8,75,51666,NA,NA,NA,NA,NA,NA,NA,26.6,7.82,"SL",7.86,"SL",28170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in coastal waters (Ref. 51666).  Reported depth range, 35-60 (Ref. 28170).",NA,0.5312,0,14,"1999-03-12T00:00:00.000Z",14,"2005-09-21T00:00:00.000Z",NA,NA,NA,51672
"475","Stichaeus ochriamkini","Stichaeus","ochriamkini",27683,"Taranetz, 1935",NA,NA,NA,NA,NA,393,"Stichaeinae",1734,NA,NA,"O",NA,NA,0,0,0,-1,"demersal",NA,NA,14,99,51666,NA,NA,NA,NA,NA,NA,NA,55.45,40,"TL",NA,NA,56557,20,"TL",NA,NA,56557,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA," ",NA," "," ",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely"," ",NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in coastal waters (Ref. 51666).",NA,0.5312,0,34,"1998-12-07T00:00:00.000Z",1287,"2006-03-27T21:47:30.000Z",NA,NA,NA,50415
"476","Suggrundus macracanthus","Suggrundus","macracanthus",6192,"(Bleeker, 1869)","Large-spined flathead","Sumac_u0.jpg",NA,NA,NA,273,NA,5044,NA,"elongated","O",NA,NA,0,0,0,-1,"demersal","non-migratory",NA,NA,132,75154,NA,NA,NA,NA,NA,NA,NA,25.9,26,"TL",NA,NA,9790,18,"TL",NA,NA,9790,NA,NA,NA,"SUMAC_U0",NA,NA,NA,9700,"minor commercial","high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,-1,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,0.625,0,2,"1994-05-30T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",138,"1995-10-06T00:00:00.000Z",NA,10336
"477","Suggrundus meerdervoortii","Suggrundus","meerdervoortii",7087,"(Bleeker, 1860)",NA,"Sumee_u0.jpg",NA,NA,NA,273,NA,5044,NA,"elongated","R",NA,NA,0,0,0,-1,"demersal",NA,NA,NA,100,11230,NA,NA,NA,NA,NA,NA,NA,23.23,16.4,"SL",NA,NA,7087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in semi-enclosed sea areas, down to 100 m in sandy mud bottom (Ref. 11230).",NA,0.625,0,14,"1995-04-26T00:00:00.000Z",65,"2013-07-15T00:00:00.000Z",NA,NA,NA,12993
"478","Sunagocia arenicola","Sunagocia","arenicola",2334,"(Schultz, 1966)","Broadhead flathead","Suare_u0.jpg",NA,NA,NA,273,NA,10813,NA,"elongated","O",NA,NA,0,0,0,-1,"reef-associated","non-migratory",NA,1,30,9790,NA,NA,NA,NA,NA,NA,NA,32.33,37,"TL",NA,NA,9790,25,"TL",NA,NA,9790,NA,NA,NA,NA,NA,NA,NA,NA,"of no interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Taken over sand associated with rocks and coral reefs to about 30 m (Ref. 9790).  Buries itself partially in the sand for camouflage.  Feeds mainly on crabs and prawns, also on fishes. Also found in sandy fringe of coral reefs (Ref 90102).",NA,0.5625,0,14,"1995-03-20T00:00:00.000Z",2291,"2013-03-07T00:00:00.000Z",138,"1995-10-06T00:00:00.000Z",NA,12901
"479","Sunagocia otaitensis","Sunagocia","otaitensis",2334,"(Cuvier, 1829)","Fringelip flathead","Suota_u1.jpg",NA,NA,NA,273,NA,10813,NA,"elongated","o",NA,NA,0,0,0,-1,"reef-associated","non-migratory",NA,1,40,9790,NA,NA,NA,NA,NA,NA,NA,28.64,30,"TL",NA,NA,48635,19,"TL",NA,NA,9790,NA,NA,NA,"THOTA_U1",NA,NA,NA,NA,"subsistence fisheries","high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits sand and rubble areas of  lagoon and seaward reefs (Ref. 9710).  The species buries itself in the sand for camouflage.  Feeds on crabs and prawns, also on fishes. Also found in sandy fringe of coral reefs (Ref 90102).",NA,0.5625,0,14,"1995-03-20T00:00:00.000Z",2291,"2013-03-07T00:00:00.000Z",138,"1995-10-06T00:00:00.000Z",NA,12903
"480","Synanceia verrucosa","Synanceia","verrucosa",3503,"Bloch & Schneider, 1801","Stonefish","Syver_u0.jpg",NA,NA,NA,578,"Synanceiinae",5743,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"reef-associated","non-migratory",NA,0,30,37816,NA,NA,NA,NA,NA,NA,NA,58.16,40,"SL",NA,NA,3503,27,"TL",NA,NA,5450,2400,NA,11441,"SYVER_U5",NA,NA,NA,3503,"minor commercial","unknown",NA,NA,NA,NA,NA,NA,0,0,0,-1,-1,0,0,0,-1,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",9183,0,NA,"venomous",4690,"no special ability",NA,NA,-1,"Most widespread stonefish (Ref. 4313).  Found on sandy or rubble areas of reef flats and shallow lagoons and in small pools during low tide well camouflaged among the substrate and sometimes even covered with algae (Ref. 5213, 5503).  Solitary species (Ref. 37816).  Feeds on fishes and crustaceans.  The dorsal fin has 2 grooves serving as seringes of venom; their stings are excruciatingly painful and can occasionally be fatal.  A serum exists which is effective if applied immediately after the infliction.  World's most venomous fish (Ref. 37816).  Uncommon in markets.  In Hong Kong live fish markets (Ref. 27253).  Also Ref. 57406.",NA,0.5312,0,14,"1992-06-12T00:00:00.000Z",1472,"2013-03-06T00:00:00.000Z",14,"1994-08-08T00:00:00.000Z",NA,5825
"481","Synchirus gilli","Synchirus","gilli",2850,"Bean, 1890","Manacled sculpin","Sygil_u0.jpg",NA,NA,NA,277,NA,2528,NA,"elongated","O",NA,NA,0,0,0,-1,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.63,7,"TL",NA,NA,2850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in bays, tide pools and among kelp (Ref. 2850).  Previously thought as rare species, but relatively common in some areas, especially kelp beds (Ref. 2850).  Feeds on small crustaceans (Ref. 6885).  Can cling to bottoms or pilings with its pectoral and pelvic fins (Ref. 2850).",NA,1,0,1,"1991-05-01T00:00:00.000Z",113,"1999-03-25T00:00:00.000Z",113,"1996-09-20T00:00:00.000Z",NA,4143
"482","Taenianotus triacanthus","Taenianotus","triacanthus",1602,"Lacepède, 1802","Leaf scorpionfish","Tatri_uc.jpg",NA,NA,NA,264,"Scorpaeninae",4783,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"reef-associated","non-migratory",NA,5,135,90102,5,20,58302,NA,NA,NA,NA,25.03,10,"TL",NA,NA,4313,NA,NA,NA,NA,NA,NA,NA,NA,"TATRI_U3",NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",5358,0,NA,"venomous",2334,"no special ability",NA,NA,-1,"Inhabits reef flats, outer reef slopes, current-swept channels, and rarely on lagoon reefs (Ref. 1602).  Benthic (Ref. 58302).  Solitary and usually immobile among algae or seagrass but effects hip movements resembling that of a leaf falling down from a tree.  Molts twice a month with the skin breaking off first in the head region.  Has the habit of mimicking a dead leaf by swaying from side to side (Ref. 37816).  Feeds on small crustaceans and fishes (Ref. 9710); also feeds on larvae (Ref. 5503).  Venomous spines.",NA,1,0,14,"1992-06-12T00:00:00.000Z",65,"2013-07-18T00:00:00.000Z",14,"1994-08-08T00:00:00.000Z",NA,5824
"483","Taurulus bubalis","Taurulus","bubalis",4698,"(Euphrasen, 1786)","Longspined bullhead","Tabub_u2.jpg",NA,NA,NA,277,NA,4226,NA,"fusiform / normal","R",NA,NA,0,0,-1,-1,"demersal","non-migratory",NA,0,200,58496,NA,NA,NA,NA,NA,NA,NA,37.66,17.5,"SL",25,"SL",3397,12,"TL",NA,NA,3397,NA,NA,NA,"TABUB_U0",NA,"TABUB_L0",NA,NA,"of no interest",NA,NA,NA,NA,NA,"seines"," ",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"public aquariums","based mainly on capture",13389,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"A resident intertidal species with homing behavior (Ref. 32612).  Inhabits tide pools and inshore waters on rocky bottoms or among algae at 0-30 m.  Can leave tide pools when conditions become inhospitable (Ref. 31184).  Feeds on mysids, amphipods (gammarids), decapods, polychaetes, mollusks, ophiuroids and fishes.  Breathes air when out of water (Ref. 31184).  Information on maximum length for male taken from Ref. 4698.",NA,1,0,1,"1990-10-17T00:00:00.000Z",949,"2014-02-12T00:00:00.000Z",18,"1994-09-06T00:00:00.000Z",NA,1361
"484","Tetraroge barbata","Tetraroge","barbata",7050,"(Cuvier, 1829)","Bearded roguefish",NA,NA,NA,NA,577,NA,3277,NA,NA,"O",NA,NA,0,-1,-1,-1,"reef-associated",NA,NA,0,10,86942,NA,NA,NA,NA,NA,NA,NA,31.75,10,"TL",NA,NA,7050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"venomous",7050,"no special ability",NA,NA,-1,"Inhabits muddy inshore waters of mangrove swamps and penetrates freshwater rivers (Ref. 1602).  Feeds of fishes and crustaceans (Ref. 1602).  Possess venom glands at the base of some of the spines.",NA,0.75,0,14,"1994-07-18T00:00:00.000Z",2291,"2015-04-22T00:00:00.000Z",14,"1994-09-01T00:00:00.000Z",NA,11764
"485","Thysanophrys celebica","Thysanophrys","celebica",9790,"(Bleeker, 1855)","Celebes flathead","Thcel_u4.jpg",NA,NA,NA,273,NA,4007,NA,"elongated","O",NA,NA,0,0,0,-1,"demersal","non-migratory",NA,10,45,90102,NA,NA,NA,NA,NA,NA,NA,22.36,20,"TL",NA,NA,48635,10,"TL",NA,NA,9790,NA,NA,NA,"THCEL_U1",NA,NA,NA,9790,"of no interest",NA,NA,NA,NA,NA,"trawls",NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits shallow coastal areas and appears to be taken over sandy bottom with aquatic vegetation.  Taken by trawling to a depth of 43 m but usually taken with dip nets at 20 m or less.  Frequently taken near coral rubble and rock (Ref. 9790).",NA,0.501,0,3,"1995-09-26T00:00:00.000Z",2291,"2013-03-07T00:00:00.000Z",138,"1995-10-06T00:00:00.000Z",NA,15242
"486","Thysanophrys chiltonae","Thysanophrys","chiltonae",2334,"Schultz, 1966","Longsnout flathead","Thchi_u5.jpg",NA,NA,NA,273,NA,4007,NA,"fusiform / normal","O",NA,NA,0,0,0,-1,"reef-associated","non-migratory",NA,0,100,9710,0,20,92868,NA,NA,NA,NA,25.3,25,"TL",NA,NA,48635,18,"TL",NA,NA,30573,NA,NA,NA,"THCHI_U0",NA,NA,NA,NA,"subsistence fisheries","high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"various gears",NA,0,0,0,0,-1,0,0,0,-1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits sand areas adjacent to coral reefs (Ref. 9790).  Seldom noticed for it buries itself in the sand (often partially).  Usually in small groups (Ref. 48635).  Feeds on crustaceans, crabs and prawns, also on fishes.",NA,0.501,0,14,"1995-03-20T00:00:00.000Z",303,"2013-02-13T00:00:00.000Z",138,"1995-10-06T00:00:00.000Z",NA,12902
"487","Thysanophrys cirronasa","Thysanophrys","cirronasa",7300,"(Richardson, 1848)","Tasselsnout flathead","Thcir_u2.jpg",NA,NA,NA,273,NA,4007,NA,"elongated","O",NA,NA,0,0,-1,-1,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.93,38,"TL",NA,NA,33839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in inshore waters and reef areas (Ref. 7300).",NA,0.501,0,2,"1999-04-23T00:00:00.000Z",NA,"2008-11-13T00:00:00.000Z",NA,NA,NA,52352
"488","Trachidermus fasciatus","Trachidermus","fasciatus",559,"Heckel, 1837","Roughskin sculpin","Trfas_u2.jpg",NA,NA,NA,277,NA,4932,NA,"elongated","o",NA,NA,0,-1,-1,-1,"benthopelagic","catadromous",35893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,14,"NG",NA,NA,45563,11.5,"SL",NA,NA,35840,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Adults live at the mouths of rivers that fall into the seas along the coasts of the warmly temperate zone of East Asia.  Carnivore.  Can grow to 12-14 cm long and becomes sexually mature in one year (Ref. 45563).",NA,1,0,113,"1998-06-01T00:00:00.000Z",2,"2014-02-24T00:00:00.000Z",NA,NA,NA,48979
"489","Trachyscorpia eschmeyeri","Trachyscorpia","eschmeyeri",4313,"Whitley, 1970","Cape rockfish","Trcap_u0.gif",NA,NA,NA,573,"Sebastolobinae",7836,NA,NA,"R",NA,NA,0,0,0,-1,"bathydemersal",NA,NA,450,1025,4313,NA,NA,NA,NA,NA,NA,NA,61.12,35,"SL",NA,NA,75873,NA,NA,NA,NA,NA,NA,NA,NA,"TRCAP_U0",NA,NA,NA,NA,NA,"unknown",NA,"Taken as bycatch of deep-water fishery.",NA,NA,"trawls","unspecified bottom trawls (TB)",0,-1,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,-1,"Found on the continental shelf and continental slope (Ref. 75154).",NA,0.5156,0,14,"1996-05-21T00:00:00.000Z",1472,"2014-05-19T00:00:00.000Z",113,"1997-01-06T00:00:00.000Z",NA,23300
